Data,IDENT,SLAT,SLONG,AGE,IntM,Nint,F,DF,VDM,Comments,AUTHORS,YEAR,JOURNAL,VOL,PAGES,NOTE,MagIC,Ref
1122,NorthNarmada-01,22,75,67.2,S,2,4.3,0.4,0.9,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1123,NorthNarmada-03,22,75,67.2,S,2,8.4,0.4,1.4,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1124,NorthNarmada-04,22,75,67.2,S,2,13.3,5,2.4,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1125,NorthNarmada-06,22,75,67.2,S,1,14.8,&nbsp;,2.8,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1126,NorthNarmada-08,22,75,67.2,S,2,11.1,5,2.6,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1127,NorthNarmada-09,22,75,67.2,S,2,19.4,0.4,4.4,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1128,NorthNarmada-10,22,75,67.2,S,1,8.5,&nbsp;,1.5,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1129,NorthNarmada-12,22,75,67.2,S,1,14.2,&nbsp;,3.1,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1130,NorthNarmada-13,22,75,67.2,S,2,8.1,2.1,1.8,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1131,NorthNarmada-16,22,75,67.2,S,2,10,2.5,2.6,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1132,NorthNarmada-17,22,75,67.2,S,1,11.8,&nbsp;,3,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1133,NorthNarmada-20,22,75,67.2,S,1,27.9,&nbsp;,5.3,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1134,SouthNarmada-01,22,75,67.2,S,2,31.9,13.4,4.8,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1135,SouthNarmada-02,22,75,67.2,S,2,28.3,23.1,4.7,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1136,SouthNarmada-04,22,75,67.2,S,1,39.5,&nbsp;,6.7,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1137,SouthNarmada-06,22,75,67.2,S,1,21,&nbsp;,3.2,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1138,SouthNarmada-09,22,75,67.2,S,2,18.4,8.1,4.3,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1139,SouthNarmada-15,22,75,67.2,S,2,28.4,5.5,5.7,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1140,SouthNarmada-16,22,75,67.2,S,1,12.8,&nbsp;,2.4,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1141,SouthNarmada-17,22,75,67.2,S,1,13.9,&nbsp;,2.5,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1142,SouthNarmada-18,22,75,67.2,S,1,12.7,&nbsp;,2.1,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1143,SouthNarmada-19,22,75,67.2,S,1,29.3,&nbsp;,6.7,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1144,SouthNarmada-20,22,75,67.2,S,1,42.8,&nbsp;,9.7,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1145,SouthNarmada-21,22,75,67.2,S,2,30.4,0.8,7.8,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1146,SouthNarmada-25,22,75,67.2,S,2,22.7,4.9,5.1,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1147,SouthNarmada-26,22,75,67.2,S,1,30,&nbsp;,6,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
1148,SouthNarmada-27,22,75,67.2,S,2,11.3,3,2.1,&nbsp;,"Shaw,J.,Sherwood,G.J.,Mussett,A.E.,Rolph,T.C.,Subbarao,K.V.,Sharma,P.V.",1991,J.Geomag.Geoelect.,43,395-408,&nbsp;,,81
3125,AutlanAU3,19.67,-104.25,67.4,T+,6,23.7,2.2,4.9,&nbsp;,"Goguitchaichvili,A.,Alva-Valdivia,L.,RosasElguera,J.,UrrutiaFucugauchi,J.,Sole,J.",2004,J.Geophys.Res.,109,10.1029/2003JB002477,&nbsp;,,214
3126,AutlanAU7,19.67,-104.25,67.4,T+,4,27.6,3.5,5.4,&nbsp;,"Goguitchaichvili,A.,Alva-Valdivia,L.,RosasElguera,J.,UrrutiaFucugauchi,J.,Sole,J.",2004,J.Geophys.Res.,109,10.1029/2003JB002477,&nbsp;,,214
3127,AutlanAU8,19.67,-104.25,67.4,T+,2,44.3,3.6,8.5,&nbsp;,"Goguitchaichvili,A.,Alva-Valdivia,L.,RosasElguera,J.,UrrutiaFucugauchi,J.,Sole,J.",2004,J.Geophys.Res.,109,10.1029/2003JB002477,&nbsp;,,214
3128,AutlanAU9,19.67,-104.25,67.4,T+,6,19.9,4.2,4.3,&nbsp;,"Goguitchaichvili,A.,Alva-Valdivia,L.,RosasElguera,J.,UrrutiaFucugauchi,J.,Sole,J.",2004,J.Geophys.Res.,109,10.1029/2003JB002477,&nbsp;,,214
2195,K02,9.9,76.2,69,T+,2,23.9,4.4,4,&nbsp;,"Perrin,M.,Riisager,J.,Joseph,M.",1999,MemoirGeol.Soc.India,44,261-270,&nbsp;,,148
2196,K07,9.9,76.2,69,T+,2,18.2,0.3,2.9,&nbsp;,"Perrin,M.,Riisager,J.,Joseph,M.",1999,MemoirGeol.Soc.India,44,261-270,&nbsp;,,148
2197,K09,9.4,76.8,69,T+,1,23.8,&nbsp;,4.9,&nbsp;,"Perrin,M.,Riisager,J.,Joseph,M.",1999,MemoirGeol.Soc.India,44,261-270,&nbsp;,,148
2198,K11,9.4,76.8,69,T+,1,18,&nbsp;,2.9,&nbsp;,"Perrin,M.,Riisager,J.,Joseph,M.",1999,MemoirGeol.Soc.India,44,261-270,&nbsp;,,148
6497,0525a005p6b,-29,3,72,T+,2,69.4,4.8,12.1,VADM;Berggrenetal.1995;supercedesPINTdata1821,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6498,0525a592p3h,-29,3,72,T+,2,61.1,0.1,10.7,VADM;Berggrenetal.1995;supercedesPINTdata1821,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6499,0525a594p1r,-29,3,72,T+,2,63.7,5.6,11.1,VADM;Berggrenetal.1995;supercedesPINTdata1821,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
1821,525A,-29,3,72,T+,5,51.3,3.9,9,VADM;supercededbyPINTData6497-6499,"Juarez,M.T.,Tauxe,L.,Gee,J.S.,Pick,T.",1998,Nature,394,878-881,&nbsp;,,131
555,WPDR-1,38,146,72,T-,1,59.8,&nbsp;,13.6,&nbsp;,"Ozima,M.,Ozima,M.,Kaneoka,I.",1968,J.Geophys.Res.,73,711-723,&nbsp;,,53
556,WPDR-5,28.4,148.2,72,T-,1,7.4,&nbsp;,1.7,&nbsp;,"Ozima,M.,Ozima,M.,Kaneoka,I.",1968,J.Geophys.Res.,73,711-723,&nbsp;,,53
"Conglomerate,Michigan","Pesonen,L.J.,Halls,H.C.",1983,Geophys.J.Roy.Astron.Soc.,73,241-270,&nbsp;,,54,,,,,,,,,,
3117,ODPSite1203-458,50.95,167.73,76,T+,1,11.2,&nbsp;,2.1,"SuggestionofpartialmeltinginCretaceousandJurassicSBG,resultinginbiaslowpintvalues","Smirnov,A.V.,Tarduno,J.A.",2003,EarthPlanet.Sci.Letters,206,571-585,&nbsp;,,211
3118,ODPSite1203-465,50.95,167.73,76,T+,1,9,&nbsp;,1.6,"SuggestionofpartialmeltinginCretaceousandJurassicSBG,resultinginbiaslowpintvalues","Smirnov,A.V.,Tarduno,J.A.",2003,EarthPlanet.Sci.Letters,206,571-585,&nbsp;,,211
3119,ODPSite1203-479,50.95,167.73,76,T+,1,17.3,&nbsp;,3.2,"SuggestionofpartialmeltinginCretaceousandJurassicSBG,resultinginbiaslowpintvalues","Smirnov,A.V.,Tarduno,J.A.",2003,EarthPlanet.Sci.Letters,206,571-585,&nbsp;,,211
3120,ODPSite1203-485,50.95,167.73,76,T+,1,8.8,&nbsp;,1.6,"SuggestionofpartialmeltinginCretaceousandJurassicSBG,resultinginbiaslowpintvalues","Smirnov,A.V.,Tarduno,J.A.",2003,EarthPlanet.Sci.Letters,206,571-585,&nbsp;,,211
3121,ODPSite1203-621,50.95,167.73,76,T+,1,11,&nbsp;,2,"SuggestionofpartialmeltinginCretaceousandJurassicSBG,resultinginbiaslowpintvalues","Smirnov,A.V.,Tarduno,J.A.",2003,EarthPlanet.Sci.Letters,206,571-585,&nbsp;,,211
8121,12,42,42,77.6,T+,15,16,1.1,3.3,Boththesillandthebakedsediments,"Shcherbakova,V.V.,Asanidze,B.Z.,Shcherbakov,V.P.,Zhidkov,G.V.",2007,"Izv.,Phys.SolidEarth(Eng.Trans.)",43,951-959,&nbsp;,,610
6659,1001a535002,16,-76,77.6,T+,1,35.4,&nbsp;,7.6,VADM;Gradsteinetal.1995,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6660,1001a541073,16,-76,77.6,T+,2,3.3,0.9,0.7,VADM;Gradsteinetal.1995,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6661,1001a541077,16,-76,77.6,T+,1,19.4,&nbsp;,4.1,VADM;Gradsteinetal.1995,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6662,1001a553015,16,-76,77.6,T+,2,17.2,0.7,3.7,VADM;Gradsteinetal.1995,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6663,1001a561016,16,-76,77.6,T+,2,72.2,10.7,15.4,VADM;Gradsteinetal.1995,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6664,1001a561048,16,-76,77.6,T+,2,62.5,16.1,13.4,VADM;Gradsteinetal.1995,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6665,1001a562026,16,-76,77.6,T+,4,25.7,3.7,5.5,VADM;Gradsteinetal.1995,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6666,1001a562034,16,-76,77.6,T+,4,20.1,8.2,4.3,VADM;Gradsteinetal.1995,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6178,"1203A-49R-3,79-81cm",51,167.4,81,T+,4,17.9,1.6,&nbsp;,"Dating:Kelleretal.,1995","Carvallo,C.,Ozdemir,O.,DunlopD.",2004,Geophys.J.Int.,156,29-38,&nbsp;,,501
6548,0758a702003,5,90,82,T+,1,38,&nbsp;,5.9,VADM;Gradsteinetal.1995,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6549,0758a702052,5,90,82,T+,2,26.4,1.7,4.1,VADM;Gradsteinetal.1995,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6550,0758a712037,5,90,82,T+,2,61.7,21.4,9.5,VADM;Gradsteinetal.1995,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6551,0758a713045,5,90,82,T+,2,30.1,6.5,4.6,VADM;Gradsteinetal.1995,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6552,0758a714054,5,90,82,T+,3,26.9,12.3,4.1,VADM;Gradsteinetal.1995,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6553,0758a714093,5,90,82,T+,3,32,3.6,4.9,VADM;Gradsteinetal.1995,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6554,0758a723117,5,90,82,T+,1,21.4,&nbsp;,3.3,VADM;Gradsteinetal.1995,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6500,0543a132p03,16,-59,84,T+,2,8.5,3.3,1.9,VADM;Berggrenetal.1995;supercedesPINTdata1333,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6501,0543a152p3a,16,-59,84,T+,2,8.6,0.2,2,VADM;Berggrenetal.1995;supercedesPINTdata1333,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
1333,Hole543A,15.5,-59,84,T+,10,7.9,2.2,2,VADM;supercededbyPINTdata6500-6501,"Pick,T.,Tauxe,L.",1993,Nature,366,238-242,&nbsp;,,88
8123,15,42,42,84.7,T+,24,14.8,2.3,3.2,&nbsp;,"Shcherbakova,V.V.,Asanidze,B.Z.,Shcherbakov,V.P.,Zhidkov,G.V.",2007,"Izv.,Phys.SolidEarth(Eng.Trans.)",43,951-959,&nbsp;,,610
20,Sarigyukh,41,45,85,T-,33,&nbsp;,&nbsp;,7.3,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vechfinskiy,V.S.",1978,"Izv.,EarthPhys.(Eng.Trans.)",14,904-910,&nbsp;,,5
21,425,41,45,85.5,T-,4,&nbsp;,&nbsp;,7.2,&nbsp;,"Bol&#39;shakov,A.S.,Gapeyev,A.K.,Tkhoa,N.T.K.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,306-310,&nbsp;,,6
22,499,41,45,85.5,T-,6,&nbsp;,&nbsp;,6.1,&nbsp;,"Bol&#39;shakov,A.S.,Gapeyev,A.K.,Tkhoa,N.T.K.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,306-310,&nbsp;,,6
23,500,41,45,85.5,T-,3,&nbsp;,&nbsp;,6.5,&nbsp;,"Bol&#39;shakov,A.S.,Gapeyev,A.K.,Tkhoa,N.T.K.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,306-310,&nbsp;,,6
24,502,41,45,85.5,T-,1,&nbsp;,&nbsp;,6.1,&nbsp;,"Bol&#39;shakov,A.S.,Gapeyev,A.K.,Tkhoa,N.T.K.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,306-310,&nbsp;,,6
18,Achadzhur,41,45,85.5,T-,44,&nbsp;,&nbsp;,6.8,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vechfinskiy,V.S.",1978,"Izv.,EarthPhys.(Eng.Trans.)",14,904-910,&nbsp;,,5
8345,1,40.5,46.3,85.75,T-,20,47,13.1,9,&nbsp;,"Solodovnikov,G.M.",2001,"Izv.,Phys.SolidEarth(Eng.Trans.)",37,600-605,&nbsp;,,630
8346,2,40.5,46.3,85.75,T-,23,47,9.4,9.2,&nbsp;,"Solodovnikov,G.M.",2001,"Izv.,Phys.SolidEarth(Eng.Trans.)",37,600-605,&nbsp;,,630
8347,3,40.5,46.3,85.75,T-,26,47,5,9.4,&nbsp;,"Solodovnikov,G.M.",2001,"Izv.,Phys.SolidEarth(Eng.Trans.)",37,600-605,&nbsp;,,630
8348,4,40.5,46.3,85.75,T-,23,47,9.4,8.9,&nbsp;,"Solodovnikov,G.M.",2001,"Izv.,Phys.SolidEarth(Eng.Trans.)",37,600-605,&nbsp;,,630
8349,5,40.5,46.3,85.75,T-,27,45,10.2,8.5,&nbsp;,"Solodovnikov,G.M.",2001,"Izv.,Phys.SolidEarth(Eng.Trans.)",37,600-605,&nbsp;,,630
8350,6,40.5,46.3,85.75,T-,15,40,7.5,7.9,&nbsp;,"Solodovnikov,G.M.",2001,"Izv.,Phys.SolidEarth(Eng.Trans.)",37,600-605,&nbsp;,,630
8351,7,40.5,46.3,85.75,T-,26,40,5,7.5,&nbsp;,"Solodovnikov,G.M.",2001,"Izv.,Phys.SolidEarth(Eng.Trans.)",37,600-605,&nbsp;,,630
8740,F-1,41,45,86,T+,10,5.3,1.7,&nbsp;,Meanrecalculated;SamecoolingunitasPINTData158,"Shcherbakova,V.V.,Zhidkov,G.V.,Shcherbakov,V.P.",2008,"Izv.,Phys.SolidEarth(Eng.Trans.)",44,816-821,PartialrestudyofPINTRef16,,654
8741,F-5,41,45,86,T+,14,21.2,3.1,5.4,Meanrecalculated;SamecoolingunitasPINTData161,"Shcherbakova,V.V.,Zhidkov,G.V.,Shcherbakov,V.P.",2008,"Izv.,Phys.SolidEarth(Eng.Trans.)",44,816-821,PartialrestudyofPINTRef16,,654
8742,F-6,41,45,86,T+,9,21,4.5,4.3,SamecoolingunitasPINTData162,"Shcherbakova,V.V.,Zhidkov,G.V.,Shcherbakov,V.P.",2008,"Izv.,Phys.SolidEarth(Eng.Trans.)",44,816-821,PartialrestudyofPINTRef16,,654
8743,F-9,41,45,86,T+,14,14.4,4.8,2.9,SamecoolingunitasPINTData164,"Shcherbakova,V.V.,Zhidkov,G.V.,Shcherbakov,V.P.",2008,"Izv.,Phys.SolidEarth(Eng.Trans.)",44,816-821,PartialrestudyofPINTRef16,,654
3007,CP01,42.01,119.28,86,T+,2,10.1,1.6,1.8,&nbsp;,"Tanaka,H.,Kono,M.",2002,Phys.EarthPlanet.Interiors,133,147-157,&nbsp;,,202
158,Paravakar1,41,45,86,T-,6,9,2.4,0.9,RemeasuredinPINTData8740,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
159,Paravakar3,41,45,86,T-,4,22,3,4.4,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
160,Paravakar4,41,45,86,T-,2,25,3.5,5.2,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
161,Paravakar5,41,45,86,T-,13,25.5,5.4,4.6,RemeasuredinPINTData8741,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
162,Paravakar6,41,45,86,T-,18,24.5,2.1,4.9,RemeasuredinPINTData8742,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
163,Paravakar7,41,45,86,T-,2,16,4.9,3.3,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
164,Paravakar9,41,45,86,T-,18,18,&nbsp;,3.6,RemeasuredinPINTData8743,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
165,Tovuz01,41,45,86,T-,3,23,0.9,4.5,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
166,Tovuz03,41,45,86,T-,2,23,7.1,4.5,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
167,Tovuz04,41,45,86,T-,2,23,2.1,4.5,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
168,Tovuz05,41,45,86,T-,2,19,0.7,3.8,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
169,Tovuz06,41,45,86,T-,23,19,2.4,4,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
170,Tovuz07,41,45,86,T-,37,23,1.2,4.8,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
171,Tovuz08,41,45,86,T-,1,22,&nbsp;,4.3,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
172,Tovuz09,41,45,86,T-,2,18,1.4,3.5,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
173,Tovuz10,41,45,86,T-,2,20,1.4,3.9,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
174,Tovuz13,41,45,86,T-,24,22,4.9,4.3,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
175,Tovuz14,41,45,86,T-,15,20,1.9,3.9,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
176,Tovuz15,41,45,86,T-,20,29,2.2,5.7,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
177,Tovuz16,41,45,86,T-,6,28,1.2,5.5,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.",1981,"Izv.,EarthPhys.(Eng.Trans.)",17,754-761,&nbsp;,,16
8552,Tovuz-6,40.77,45.38,87,T+,36,20.3,3,4.3,&nbsp;,"ShcherbakovaV.V.,PerrinM.,ShcherbakovV.P.,PavlovV.E.,Ayvaz&#39;yanA.,ZhidkovG.V.",2009,EarthPlanetsSpace,61,23-39,&nbsp;,,641
8553,Paravakar-1,40.98,45.35,87,T+,23,26.9,4.3,5.5,&nbsp;,"ShcherbakovaV.V.,PerrinM.,ShcherbakovV.P.,PavlovV.E.,Ayvaz&#39;yanA.,ZhidkovG.V.",2009,EarthPlanetsSpace,61,23-39,&nbsp;,,641
19,Achadzhur,41,45,87,S,4,&nbsp;,&nbsp;,6.6,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vechfinskiy,V.S.",1978,"Izv.,EarthPhys.(Eng.Trans.)",14,904-910,&nbsp;,,5
3009,CP03,42.01,119.28,87.3,T+,3,10.9,2.2,1.9,&nbsp;,"Tanaka,H.,Kono,M.",2002,Phys.EarthPlanet.Interiors,133,147-157,&nbsp;,,202
8122,14,42,42,87.5,T+,22,22.8,2.8,4.5,Nearbytuffswerealsosampledinthissite,"Shcherbakova,V.V.,Asanidze,B.Z.,Shcherbakov,V.P.,Zhidkov,G.V.",2007,"Izv.,Phys.SolidEarth(Eng.Trans.)",43,951-959,&nbsp;,,610
8518,Aren,-18.8,45.1,87.6,T+,4,61.5,5.5,10.7,"VADM=(10,7+-0,9)x10^22Am^2","RiisagerJ.,PerrinM.,RiisagerP.,VandammeD.",2001,J.ofAfricanEarthSci.,32,503-518,&nbsp;,,637
6588,0803d693068,2,161,88,T+,1,18.4,&nbsp;,3.5,VADM;Gradsteinetal.1995,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6589,0803d693113,2,161,88,T+,1,49.7,&nbsp;,9.5,VADM;Gradsteinetal.1995,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
6590,0803d702120,2,161,88,T+,2,9.9,1,1.9,VADM;Gradsteinetal.1995,"Tauxe,L.",2006,Phys.EarthPlanet.Interiors,156,223-241,&nbsp;,,512
8352,8,40.5,46.3,88,T-,37,34,6,6.9,&nbsp;,"Solodovnikov,G.M.",2001,"Izv.,Phys.SolidEarth(Eng.Trans.)",37,600-605,&nbsp;,,630
